oilrate
0.99
0.42
0.16
0.13
0.45
0.45
0.83
1.46
0.98
0
0
0
0
0
0
0.33
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.32
1.73
1.75
2.35
2.25
2.07
1.97
2.07
2.26
1.98
1.98
2.26
3.12
2.85
1.73
3.83
4.52
4.35
5.23
5.6
6.5
5.25
4.51
4.93
3.35
2.15
2.59
2.4
2.64
3.78
2.8
3.22
3.38
2.56
3.22
2.54
2.11
3.02
3.02
4.08
0.99
0.85
1.78
1.64
1.06
1.23
1.57
1.57
1.17
0
0.63
1.15
1.35
1.39
1.82
2.32
2.32
1.22
2.18
2.6
2.01
2.38
2.04
2.37
2.46
2.27
1.79
1.71
2.21
1.47
2.36
2.15
2.44
2.44
2.75
2.06
1.83
2.33
3.68
2.68
2.49
3.1
1.15
2.53
1.99
2.02
2.77
2.24
1.91
2.28
2.04
2.04
2.1
1.69
2.04
1.73
2.21
1.57
2.24
1.63
2.08
2.05
2.24
1.29
2.2
2.28
2.4
2.6
3.2
4
0.76
0.86
0.81
1.56
0.55
2.02
0.93
1.05
1.07
1.13
1.01
1.47
1.68
1.68
1.63
1.75
1.75
0.83
1.21
1.68
1.31
1.39
1.44
1.44
1.63
1.37
1.15
1.26
1.46
1.29
1.49
1.69
1.87
1.87
0.67
1.7
1.67
1.58
1.89
1.68
1.33
1.32
1.45
1.55
1.61
0.66
0.89
1.74
1.32
1.22
1.53
1.5
1.32
1.71
1.81
1.43
1.42
1.5
1.76
1.85
2.2
1.12
1.05
0.7
1
1.23
1.12
1.18
0.91
0.94
0.92
0.94
0.73
0.9
0.56
0.85
0.48
0.77
0.75
0.56
0.36
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.79
6.51
3.49
3.87
4.08
4.25
4.33
5.61
5.01
5.1
5.64
6
4.82
5.32
5.66
7.52
6.51
5.54
5.69
4.29
4.88
5.82
5.98
0.42
0.89
1.67
2.06
1.89
2.14
2.48
2.57
2.28
2.14
2.2
2.24
0.74
1.23
0
0.6
0.63
0.6
0.63
1.06
1.31
0.94
0.92
0.71
0.43
0.14
0.15
0.27
0.45
0.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.62
0.62
0.63
0.72
0.79
0.75
0.8
0
0
0.25
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
